StudentID,Gender,BirthYear,Major,GPA,CreditsCompleted,PartTime,Scholarship,Dropout
1620,Male,2004,FCAT,2.8145,47,Yes,Yes,0
1621,Male,2005,FCAT,2.7712,60,Yes,No,0
1622,Male,2003,BUS,2.7279,81,Yes,No,0
1623,Male,1974,HSCI,2.598,43,Yes,No,1
1624,Male,1977,HSCI,2.165,51,Yes,No,1
1625,Male,2000,EDUC,2.598,61,Yes,No,1
1626,Male,1976,ENV,2.3815,1,No,No,1
1627,Male,2006,BUS,2.74955,92,Yes,Yes,0
1628,Female,1992,ENV,2.8145,70,No,No,1
1629,Female,2004,FCAT,3.05265,30,Yes,No,1
1630,Female,2000,FCAT,2.598,104,Yes,No,1
1631,Female,1971,ENV,2.881615,81,Yes,No,0
1632,Female,1982,EDUC,2.881615,72,Yes,No,1
1633,Female,1972,ENV,2.881615,71,No,No,0
1634,Female,1970,SCI,2.8145,32,No,No,0
1635,Female,1975,ENV,2.3815,4,No,No,0
1636,Female,2006,FCAT,2.70625,111,Yes,Yes,0
1637,Female,1987,ENV,2.8145,77,Yes,No,0
1638,Female,2003,ARTS,2.61965,57,Yes,Yes,0
1639,Female,1998,FCAT,2.881615,76,Yes,No,1
1640,Female,2004,ARTS,3.18255,10,Yes,No,0
1641,Male,2005,ARTS,2.7712,83,Yes,Yes,0
1642,Male,2006,ARTS,3.5506,22,Yes,No,0
1643,Male,2006,ARTS,2.96605,44,Yes,No,0
1644,Male,2004,SCI,2.6413,26,No,No,0
1645,Male,2004,HSCI,2.6846,78,Yes,No,1
1646,Male,2003,APSC,2.598,93,Yes,No,1
1647,Male,2002,APSC,2.53305,55,Yes,No,0
1648,Male,2006,ARTS,3.031,58,Yes,Yes,0
1649,Male,2006,ARTS,2.8145,79,Yes,No,1
1650,Male,2005,ARTS,2.9877,108,Yes,Yes,0
1651,Male,2005,ARTS,3.05265,39,Yes,No,0
1652,Male,2006,ARTS,3.0743,17,Yes,No,0
1653,Male,1997,ENV,2.598,50,No,No,0
1654,Male,2004,HSCI,2.6413,60,Yes,Yes,0
1655,Male,2004,EDUC,2.83615,110,Yes,No,1
1656,Male,2004,BUS,2.598,105,Yes,No,0
1657,Male,2005,APSC,2.83615,22,Yes,No,0
1658,Male,2004,BUS,2.8145,35,Yes,No,0
1659,Male,2004,APSC,2.598,37,Yes,Yes,0
1660,Male,2004,APSC,2.9444,71,Yes,No,0
1661,Male,1997,BUS,3.464,55,Yes,No,0
1662,Male,2006,BUS,3.39905,38,Yes,No,0
1663,Male,2006,ARTS,3.2475,92,Yes,No,0
1664,Male,2006,ARTS,3.2042,75,Yes,Yes,0
1665,Male,2004,BUS,2.598,81,Yes,No,0
1666,Male,2005,EDUC,3.2475,113,Yes,No,0
1667,Male,2004,SCI,3.4207,82,Yes,Yes,0
1668,Male,2006,ARTS,3.13925,99,Yes,No,0
1669,Male,2002,ARTS,2.165,96,Yes,No,1
1670,Male,2002,SCI,2.9444,68,No,Yes,0
1671,Male,1999,ENV,2.881615,102,No,No,0
1672,Male,2005,BUS,3.2042,27,Yes,No,0
1673,Male,2003,ENV,2.8145,89,Yes,No,1
1674,Male,1997,ARTS,2.8145,106,Yes,No,0
1675,Male,2006,ARTS,2.9444,20,Yes,No,0
1676,Male,2006,HSCI,2.6413,61,Yes,No,1
1677,Female,2005,HSCI,3.031,22,Yes,No,1
1678,Female,1989,ENV,2.3815,20,No,Yes,0
1679,Female,2001,BUS,2.8145,74,Yes,No,0
1680,Female,1996,ARTS,2.881615,105,Yes,No,1
1681,Female,2005,FCAT,2.7712,119,Yes,No,0
1682,Female,2005,EDUC,2.53305,102,Yes,No,0
1683,Female,2004,FCAT,2.6846,15,Yes,No,1
1684,Female,2003,FCAT,2.6846,61,Yes,No,1
1685,Female,2006,ARTS,2.7712,96,Yes,No,0
1686,Female,2002,ARTS,2.70625,90,Yes,No,0
1687,Female,2003,BUS,2.61965,64,Yes,No,0
1688,Female,1986,HSCI,3.031,107,Yes,No,1
1689,Female,2004,APSC,2.6846,79,Yes,No,0
1690,Female,2005,APSC,2.9444,4,Yes,No,1
1691,Female,2000,FCAT,3.04832,45,Yes,No,1
1692,Female,2005,ARTS,3.0743,63,Yes,No,1
1693,Female,2005,ARTS,2.87945,81,Yes,Yes,0
1694,Female,2005,APSC,2.83615,40,Yes,No,0
1695,Female,1993,FCAT,2.8145,97,Yes,No,1
1696,Female,2005,FCAT,2.598,43,Yes,Yes,0
1697,Female,2002,ARTS,3.05265,88,Yes,No,0
1698,Female,1999,BUS,2.8145,105,Yes,No,1
1699,Female,2006,ARTS,3.6372,97,Yes,No,1
1700,Female,1994,ARTS,2.8145,14,Yes,No,1
1701,Female,2006,ARTS,3.3774,67,Yes,Yes,0
1702,Female,2006,EDUC,2.96605,50,Yes,No,0
1703,Female,2006,EDUC,2.83615,53,Yes,No,1
1704,Female,2006,SCI,2.8145,67,Yes,No,0
1705,Female,1999,FCAT,2.881615,88,Yes,Yes,0
1706,Female,2006,FCAT,2.83615,104,Yes,No,0
1707,Female,2006,APSC,3.464,76,Yes,No,1
1708,Female,2005,APSC,2.53305,41,Yes,No,0
1709,Female,1999,HSCI,2.881615,45,Yes,No,1
1710,Male,2005,ARTS,2.8145,24,Yes,No,0
1711,Male,1993,ENV,2.8145,66,No,No,0
1712,Male,2004,ARTS,2.96605,34,Yes,Yes,0
1713,Male,1991,ARTS,2.881615,115,Yes,No,1
1714,Male,2000,BUS,3.031,111,Yes,No,0
1715,Male,2006,SCI,3.031,72,Yes,Yes,0
1716,Male,2005,ARTS,2.92275,77,Yes,No,0
1717,Male,2004,ARTS,3.031,21,Yes,Yes,0
1718,Female,1991,ARTS,2.165,111,Yes,Yes,0
1719,Female,2000,FCAT,3.464,8,Yes,No,1
1720,Female,2000,ENV,2.881615,23,No,No,1
1721,Female,2006,BUS,2.7712,22,Yes,No,0
1722,Male,2006,HSCI,2.61965,60,Yes,Yes,0
1723,Male,2002,BUS,2.74955,36,Yes,No,0
1724,Male,2006,EDUC,2.8578,44,Yes,Yes,0
1725,Male,2003,APSC,3.18255,14,Yes,No,0
1726,Male,1986,ENV,2.3815,56,No,No,1
1727,Male,1995,SCI,3.0743,99,Yes,Yes,0
1728,Male,2004,ENV,2.8145,13,Yes,Yes,0
1729,Male,2006,HSCI,2.83615,51,Yes,No,1
1730,Female,1987,ENV,2.3815,119,No,No,0
1731,Female,2004,APSC,2.7712,83,Yes,No,0
1732,Female,2004,ENV,2.9444,102,Yes,No,1
1733,Female,1984,FCAT,2.598,35,Yes,No,1
1734,Female,1980,SCI,3.031,26,No,No,0
1735,Female,2003,APSC,2.5547,16,Yes,No,1
1736,Female,2003,ARTS,2.598,89,Yes,No,0
1737,Female,2006,ARTS,3.26915,40,Yes,No,0
1738,Female,2006,ARTS,2.8145,3,Yes,No,0
1739,Female,1997,BUS,3.031,2,Yes,No,0
1740,Female,1986,ARTS,2.881615,18,Yes,No,1
1741,Female,2006,ENV,3.1609,40,Yes,No,1
1742,Female,2005,HSCI,2.6413,39,Yes,No,0
1743,Female,2006,ENV,2.61965,57,Yes,No,1
1744,Female,2005,EDUC,2.74955,38,Yes,No,1
1745,Female,1980,FCAT,2.881615,6,Yes,No,1
1746,Female,1998,BUS,2.8145,35,Yes,No,1
1747,Female,2000,ENV,3.3774,82,Yes,No,1
1748,Female,1997,BUS,2.8145,75,Yes,No,1
1749,Female,1997,BUS,2.3815,19,Yes,No,1
1750,Female,1999,ARTS,2.3382,101,Yes,No,1
1751,Female,2003,BUS,2.598,75,Yes,No,0
1752,Female,2005,APSC,3.2475,28,Yes,Yes,0
1753,Female,2004,ARTS,3.2908,93,Yes,No,0
1754,Female,2004,FCAT,3.2475,83,Yes,No,0
1755,Female,2004,FCAT,2.66295,67,Yes,No,1
1756,Female,2006,FCAT,3.2475,65,Yes,Yes,0
1757,Female,2005,APSC,3.13925,46,Yes,No,0
1758,Male,2002,ENV,3.2475,93,Yes,No,1
1759,Male,2005,FCAT,2.70625,22,Yes,No,0
1760,Male,2006,ARTS,2.53305,5,Yes,Yes,0
1761,Male,2004,SCI,2.61965,17,Yes,No,0
1762,Male,2006,APSC,3.031,52,Yes,Yes,1
1763,Female,1988,EDUC,2.8145,21,Yes,No,0
1764,Female,2005,APSC,3.031,100,Yes,No,0
1765,Female,2003,APSC,3.031,67,Yes,Yes,0
1766,Male,1998,APSC,3.031,106,Yes,No,1
1767,Male,1995,BUS,3.031,74,Yes,No,1
1768,Female,1998,HSCI,3.6805,104,Yes,No,0
1769,Female,1997,ARTS,3.031,34,Yes,No,1
1770,Female,1992,APSC,2.5114,74,Yes,No,0
1771,Male,2001,EDUC,2.9011,97,Yes,Yes,0
1772,Male,2000,APSC,2.881615,8,Yes,No,0
1773,Male,2005,EDUC,3.031,30,Yes,Yes,0
1774,Female,1999,BUS,3.031,119,Yes,No,0
1775,Female,2005,HSCI,2.3382,105,Yes,No,0
1776,Female,2004,EDUC,3.22585,95,Yes,No,1
1777,Female,1991,HSCI,3.031,42,Yes,No,0
1778,Female,1989,ENV,3.031,98,No,No,1
1779,Female,2001,APSC,2.881615,112,Yes,No,0
1780,Female,2005,ARTS,2.70625,74,Yes,No,0
1781,Female,2003,FCAT,2.881615,16,Yes,No,0
1782,Female,2003,ARTS,2.881615,50,Yes,Yes,0
1783,Female,1997,ARTS,2.8145,99,Yes,No,1
1784,Female,2005,APSC,2.6413,65,Yes,No,0
1785,Female,1996,ARTS,3.031,23,Yes,No,1
1786,Female,1999,APSC,2.66295,109,Yes,No,0
1787,Female,1982,SCI,2.881615,14,Yes,No,1
1788,Female,1997,ENV,3.031,27,No,No,0
1789,Female,2001,ARTS,2.5114,2,Yes,No,1
1790,Female,2006,HSCI,2.5547,28,Yes,Yes,0
1791,Female,1998,ARTS,3.031,51,Yes,No,0
1792,Female,2006,APSC,3.1609,53,Yes,No,1
1793,Female,1995,ENV,3.2475,57,No,No,1
1794,Female,2002,BUS,2.96605,44,Yes,No,1
1795,Male,2003,ARTS,2.9444,117,Yes,No,0
1796,Male,2005,ARTS,2.9011,76,Yes,Yes,0
1797,Male,2006,SCI,3.464,49,Yes,Yes,0
1798,Male,2006,BUS,2.7279,21,Yes,Yes,1
1799,Male,1984,BUS,2.881615,51,Yes,No,1
1800,Male,2004,HSCI,2.4681,52,Yes,No,1
1801,Female,2006,ARTS,3.00935,30,Yes,No,1
1802,Female,1993,SCI,2.8145,70,No,No,0
1803,Female,2006,APSC,2.83615,118,Yes,Yes,0
1804,Female,2002,FCAT,2.8145,111,Yes,No,1
1805,Female,1986,APSC,2.881615,47,Yes,No,1
1806,Female,1991,ENV,2.8145,117,No,No,1
1807,Female,2005,FCAT,2.53305,89,Yes,Yes,0
1808,Female,2006,FCAT,2.74955,30,Yes,No,1
1809,Female,2006,FCAT,2.83615,101,Yes,Yes,0
1810,Female,1997,ENV,2.9011,101,No,No,0
1811,Female,1998,HSCI,2.8145,3,Yes,No,0
1812,Male,2005,ARTS,2.74955,34,Yes,Yes,0
1813,Female,1980,ARTS,2.8145,96,Yes,No,1
1814,Female,2005,APSC,3.0743,66,Yes,No,0
1815,Female,2004,ARTS,2.53305,63,Yes,No,1
1816,Female,2000,BUS,2.881615,82,Yes,No,0
1817,Male,1993,ENV,3.5506,8,No,No,0
1818,Male,1999,ARTS,2.8145,45,Yes,No,0
1819,Male,2005,EDUC,2.74955,82,Yes,No,1
1820,Male,2006,ARTS,3.031,55,Yes,No,1
1821,Male,2005,BUS,2.8145,55,Yes,No,0
1822,Male,2005,ARTS,2.6413,82,Yes,Yes,0
1823,Male,2005,APSC,3.5073,25,Yes,No,0
1824,Male,2000,FCAT,2.881615,59,Yes,No,1
1825,Male,2004,SCI,2.598,76,Yes,No,0
1826,Male,2006,HSCI,3.464,85,Yes,No,0
1827,Male,2006,SCI,3.05265,111,Yes,Yes,0
1828,Male,2003,BUS,2.70625,71,Yes,No,0
1829,Male,1996,ARTS,2.598,87,Yes,No,1
1830,Male,2006,APSC,2.7712,89,Yes,Yes,0
1831,Male,2006,EDUC,3.5073,47,Yes,No,1
1832,Male,2006,SCI,2.8145,57,Yes,Yes,0
1833,Male,2006,APSC,2.9011,104,Yes,Yes,0
1834,Male,2005,APSC,2.881615,104,Yes,Yes,1
1835,Male,2005,ARTS,2.96605,62,Yes,Yes,0
1836,Male,2004,SCI,2.881615,119,Yes,Yes,0
1837,Male,1990,SCI,2.3815,118,No,No,0
1838,Male,1985,ARTS,2.881615,57,Yes,No,0
1839,Male,2005,ARTS,2.87945,2,Yes,No,0
1840,Male,2000,ARTS,2.8145,6,Yes,No,0
1841,Male,2006,EDUC,3.26915,51,Yes,No,1
1842,Female,2005,ENV,2.70625,113,Yes,No,1
1843,Female,2006,APSC,3.4207,61,Yes,Yes,0
1844,Female,2004,APSC,2.7712,119,Yes,No,0
1845,Female,2005,ARTS,2.87945,1,Yes,No,0
1846,Female,2005,ENV,2.9877,32,Yes,No,1
1847,Female,2005,BUS,2.7279,11,Yes,No,1
1848,Female,1983,ENV,3.031,47,No,No,1
1849,Female,2005,ARTS,3.09595,75,Yes,No,0
1850,Female,2005,HSCI,2.92275,52,Yes,No,0
1851,Female,2001,ARTS,2.598,73,Yes,No,1
1852,Female,2006,FCAT,3.2042,40,Yes,No,1
1853,Female,2005,APSC,2.7279,116,Yes,No,0
1854,Female,2004,BUS,3.464,90,Yes,No,0
1855,Female,1989,BUS,3.031,81,Yes,No,1
1856,Female,1990,FCAT,2.881615,57,Yes,No,1
1857,Male,2005,ARTS,2.9444,67,Yes,Yes,0
1858,Female,2002,SCI,3.2475,103,Yes,No,0
1859,Female,2004,ARTS,2.8145,22,Yes,No,0
1860,Female,1997,ENV,2.8145,84,No,No,0
1861,Female,1994,FCAT,2.3815,35,Yes,No,1
1862,Female,1990,FCAT,2.3815,93,Yes,No,0
1863,Female,2004,HSCI,2.61965,111,Yes,No,1
1864,Female,2006,ARTS,2.74955,84,Yes,No,0
1865,Female,1998,ENV,3.031,86,Yes,Yes,1
1866,Female,1998,ENV,2.8145,20,No,No,0
1867,Female,1998,APSC,2.8145,71,Yes,No,1
1868,Female,1993,ENV,2.165,102,No,No,1
1869,Female,2004,APSC,3.00935,54,Yes,Yes,0
1870,Female,2005,EDUC,3.2475,55,Yes,No,0
1871,Female,2001,FCAT,2.881615,12,Yes,No,1
1872,Female,2004,ARTS,2.57635,103,Yes,Yes,1
1873,Female,2004,ARTS,3.6805,21,Yes,No,0
1874,Female,1995,SCI,2.881615,6,No,No,1
1875,Female,2004,EDUC,2.87945,23,Yes,Yes,0
1876,Female,2000,ARTS,2.70625,60,Yes,No,0
1877,Female,1987,HSCI,2.881615,4,Yes,No,1
1878,Female,2006,ARTS,3.09595,49,Yes,No,1
1879,Female,2006,APSC,2.74955,61,Yes,Yes,1
1880,Female,2006,ARTS,3.39905,54,Yes,No,0
1881,Female,1983,FCAT,3.464,25,Yes,No,0
1882,Female,1989,BUS,3.031,114,Yes,No,1
1883,Male,2005,HSCI,2.7712,9,Yes,No,1
1884,Female,2006,APSC,3.13925,10,Yes,No,0
1885,Male,1976,ARTS,2.881615,39,Yes,No,0
1886,Male,2005,ARTS,2.8578,101,Yes,No,0
1887,Female,1994,BUS,3.464,10,Yes,No,1
1888,Female,1973,EDUC,3.464,111,Yes,No,1
1889,Male,2006,BUS,3.99226,93,Yes,No,0
1890,Male,2006,APSC,3.22585,3,Yes,No,0
1891,Male,2006,APSC,3.1609,1,Yes,No,0
1892,Male,2006,ARTS,3.00935,76,Yes,Yes,0
1893,Male,2006,ENV,3.2908,38,Yes,No,1
1894,Male,2006,APSC,3.18255,80,Yes,No,0
1895,Male,2001,APSC,2.61965,22,Yes,No,0
1896,Male,2005,ARTS,2.6846,44,Yes,No,0
1897,Male,2003,BUS,2.27325,73,Yes,No,0
1898,Male,2006,EDUC,2.61965,76,Yes,No,1
1899,Male,2006,APSC,3.09595,41,Yes,No,0
1900,Male,2003,BUS,3.2475,102,Yes,No,0
1901,Male,2004,EDUC,2.7279,41,Yes,No,0
1902,Male,2000,BUS,2.881615,28,Yes,No,0
1903,Male,2006,ENV,2.74955,15,Yes,No,0
1904,Male,2006,ARTS,3.464,66,Yes,No,0
1905,Male,2005,EDUC,2.61965,99,Yes,No,0
1906,Male,2004,SCI,3.2475,59,Yes,Yes,0
1907,Male,2006,ARTS,2.53305,3,Yes,No,0
1908,Male,2006,ARTS,3.05265,99,Yes,No,0
1909,Male,2005,EDUC,2.4248,15,Yes,No,0
1910,Male,2005,ARTS,3.2042,40,Yes,No,0
1911,Male,2006,FCAT,2.598,5,Yes,No,0
1912,Male,2004,ARTS,2.8578,41,Yes,No,0
1913,Male,2006,HSCI,2.70625,56,Yes,No,0
1914,Male,2006,SCI,2.66295,27,No,No,1
1915,Male,2006,EDUC,3.0743,99,Yes,No,0
1916,Male,2006,ARTS,3.2042,22,Yes,No,0
1917,Male,2006,ARTS,2.9444,75,Yes,Yes,0
1918,Male,2004,ARTS,2.66295,41,Yes,No,0
1919,Male,2002,ARTS,2.92275,94,Yes,Yes,0
1920,Male,2004,FCAT,3.26915,11,Yes,No,0
1921,Male,2004,BUS,3.031,95,Yes,No,0
1922,Male,2006,SCI,2.9444,88,Yes,No,0
1923,Male,2006,EDUC,3.0743,63,Yes,No,0
1924,Male,2006,APSC,3.0743,57,Yes,No,0
1925,Male,2006,FCAT,2.74955,50,Yes,Yes,1
1926,Male,2005,SCI,2.83615,28,Yes,No,0
1927,Male,2005,BUS,2.9011,18,Yes,Yes,0
1928,Male,2006,EDUC,3.0743,85,Yes,Yes,0
1929,Male,2006,ARTS,2.66295,87,Yes,Yes,0
1930,Male,2006,ARTS,2.87945,96,Yes,Yes,0
1931,Male,2006,ARTS,2.70625,99,Yes,No,0
1932,Male,2005,FCAT,2.598,44,Yes,No,0
1933,Male,2006,SCI,2.70625,103,Yes,No,0
1934,Male,1999,ARTS,2.881615,53,Yes,Yes,0
1935,Male,2005,ARTS,2.881615,109,Yes,Yes,0
1936,Male,2006,ARTS,3.09595,79,Yes,No,0
1937,Male,2005,ENV,3.18255,65,Yes,No,0
1938,Male,2006,ARTS,3.0743,71,Yes,No,0
1939,Male,2000,BUS,3.2475,12,Yes,No,1
1940,Male,2003,EDUC,2.6846,93,Yes,No,0
1941,Male,2006,HSCI,2.9444,64,Yes,Yes,0
1942,Male,2006,SCI,2.5114,11,Yes,No,0
1943,Male,2004,ARTS,2.74955,112,Yes,Yes,0
1944,Male,2005,ARTS,2.53305,70,Yes,No,0
1945,Male,2005,EDUC,2.5114,111,Yes,Yes,1
1946,Male,1994,ARTS,2.79285,13,Yes,No,0
1947,Male,2006,ARTS,3.39905,41,Yes,No,0
1948,Male,2006,BUS,2.92275,98,Yes,No,0
1949,Male,2006,EDUC,3.00935,91,Yes,Yes,0
1950,Male,2004,ARTS,2.48975,75,Yes,No,0
1951,Male,2005,HSCI,2.66295,103,Yes,No,1
1952,Male,2005,HSCI,3.031,47,Yes,No,1
1953,Male,2005,APSC,2.9877,23,Yes,No,1
1954,Male,2006,HSCI,2.8578,64,Yes,Yes,0
1955,Male,2007,ARTS,3.031,16,Yes,No,0
1956,Male,2005,EDUC,2.53305,37,Yes,No,0
1957,Male,2006,SCI,2.70625,27,Yes,No,0
1958,Male,1999,ARTS,3.031,32,Yes,No,0
1959,Male,2005,SCI,2.881615,23,Yes,No,1
1960,Male,2000,BUS,2.8145,110,Yes,No,0
1961,Male,2005,SCI,2.9011,108,Yes,Yes,0
1962,Male,2004,ARTS,2.7712,69,Yes,Yes,0
1963,Male,2004,FCAT,2.48975,84,Yes,Yes,0
1964,Male,2004,ARTS,2.57635,108,Yes,Yes,0
1965,Male,2005,BUS,2.83615,117,Yes,No,0
1966,Male,1993,BUS,2.598,3,Yes,No,0
1967,Male,2004,BUS,2.598,32,Yes,No,0
1968,Male,2006,BUS,2.92275,118,Yes,No,0
1969,Male,2006,EDUC,3.1609,9,Yes,No,0
1970,Male,2006,FCAT,2.87945,35,Yes,No,0
1971,Male,2004,SCI,2.6413,76,Yes,No,0
1972,Male,2004,BUS,2.7712,99,Yes,Yes,0
1973,Male,2005,FCAT,2.79285,111,Yes,Yes,1
1974,Male,2003,APSC,2.6413,72,Yes,Yes,0
1975,Male,2006,ARTS,3.031,30,Yes,No,0
1976,Male,2003,ARTS,3.09595,3,Yes,No,1
1977,Male,2005,ARTS,2.5547,83,Yes,No,0
1978,Male,2004,SCI,3.031,7,Yes,No,0
1979,Male,2004,BUS,3.031,26,Yes,No,0
1980,Male,2006,FCAT,2.66295,35,Yes,Yes,0
1981,Male,2006,APSC,3.031,8,Yes,Yes,0
1982,Male,2006,SCI,2.5114,42,Yes,Yes,0
1983,Male,2003,BUS,3.2475,23,Yes,Yes,0
1984,Male,2006,ARTS,3.18255,36,Yes,No,0
1985,Male,2006,ARTS,3.5073,40,Yes,Yes,0
1986,Male,2004,HSCI,2.3382,103,Yes,Yes,0
1987,Male,1992,ARTS,2.8145,93,Yes,Yes,0
1988,Male,1990,ENV,3.031,25,No,No,0
1989,Male,2001,ARTS,2.5114,3,Yes,Yes,0
1990,Male,2006,FCAT,2.598,115,Yes,No,0
1991,Male,2006,SCI,2.8578,0,No,No,0
1992,Male,1990,APSC,3.031,19,Yes,No,1
1993,Male,1999,SCI,2.598,91,No,No,0
1994,Male,2003,APSC,2.9444,44,Yes,No,0
1995,Male,2004,HSCI,2.87945,87,Yes,Yes,1
1996,Male,2006,SCI,2.7279,91,Yes,No,0
1997,Male,2006,BUS,3.0743,91,Yes,No,0
1998,Male,2006,EDUC,2.61965,68,Yes,No,0
1999,Male,2000,SCI,2.9011,95,No,No,1
2000,Male,1992,APSC,3.031,117,Yes,No,0
2001,Male,2000,HSCI,2.881615,51,Yes,No,1
2002,Male,2006,SCI,3.39905,93,Yes,Yes,1
2003,Male,1996,HSCI,2.598,63,Yes,No,0
2004,Male,2006,EDUC,2.9011,20,Yes,Yes,1
2005,Male,2000,EDUC,3.031,105,Yes,No,1
2006,Male,2005,BUS,2.87945,79,Yes,No,0
2007,Male,1980,SCI,3.1609,71,No,No,0
2008,Male,2006,BUS,2.8145,75,Yes,Yes,0
2009,Male,2006,APSC,3.26915,95,Yes,No,0
2010,Male,2002,EDUC,2.881615,24,Yes,No,1
2011,Male,2006,EDUC,2.8578,66,Yes,Yes,0
2012,Male,1980,ENV,2.3815,25,No,No,0
2013,Male,1991,EDUC,2.881615,99,Yes,No,1
2014,Male,1992,EDUC,2.3815,80,Yes,No,1
2015,Male,1989,BUS,2.881615,26,Yes,No,1
2016,Male,2004,SCI,2.27325,116,Yes,No,0
2017,Male,2000,HSCI,3.464,51,Yes,No,0
2018,Male,2005,ARTS,3.1176,62,Yes,No,0
2019,Male,2003,HSCI,2.165,85,Yes,No,0
2020,Female,2005,EDUC,3.09595,117,Yes,Yes,0
2021,Female,1997,BUS,3.464,44,Yes,No,1
2022,Male,1994,EDUC,3.031,57,Yes,No,1
2023,Female,2003,APSC,2.881615,37,Yes,No,1
2024,Female,2005,ARTS,2.5114,34,Yes,No,0
2025,Male,1990,ENV,2.598,45,No,No,0
2026,Female,2006,ARTS,3.05265,70,Yes,No,0
2027,Female,2003,APSC,2.3815,2,Yes,No,0
2028,Female,2007,APSC,2.74955,5,Yes,No,0
2029,Male,2005,ARTS,2.8578,12,Yes,Yes,0
2030,Female,2006,EDUC,2.92275,45,Yes,No,0
2031,Male,2005,ARTS,2.92275,78,Yes,No,0
2032,Male,1979,HSCI,3.031,89,Yes,No,1
2033,Male,1998,BUS,2.881615,111,Yes,No,0
2034,Female,1973,ENV,2.165,32,No,No,1
2035,Female,1975,EDUC,2.881615,78,Yes,Yes,0
2036,Female,2002,ARTS,2.165,61,Yes,No,0
2037,Female,2002,APSC,2.96605,62,Yes,No,1
2038,Male,1991,ENV,2.598,55,Yes,No,1
2039,Male,2004,FCAT,3.223685,38,Yes,No,0
2040,Male,2006,SCI,2.9011,59,Yes,Yes,0
2041,Male,2004,EDUC,2.7712,104,Yes,No,1
2042,Male,1987,ENV,2.881615,110,No,No,0
2043,Female,2006,HSCI,2.83615,77,Yes,No,0
2044,Male,2005,HSCI,2.5547,82,Yes,No,0
2045,Male,2003,BUS,3.031,91,Yes,No,0
2046,Male,2004,ARTS,2.87945,23,Yes,No,0
2047,Male,2005,ARTS,2.7279,49,Yes,No,1
2048,Male,2004,HSCI,2.70625,104,Yes,No,1
2049,Male,2006,ARTS,2.9877,32,Yes,No,0
2050,Male,2005,ARTS,3.031,75,Yes,No,0
2051,Male,2006,SCI,2.6846,73,Yes,No,0
2052,Male,2006,SCI,2.87945,6,Yes,Yes,0
2053,Male,2006,EDUC,2.74955,45,Yes,No,1
2054,Male,2005,ARTS,2.9877,61,Yes,No,0
2055,Male,2006,HSCI,3.0743,0,Yes,Yes,0
2056,Male,2005,ARTS,2.8145,78,Yes,Yes,0
2057,Male,2000,BUS,2.8145,117,Yes,Yes,0
2058,Male,2004,BUS,3.2475,64,Yes,No,0
2059,Male,2003,APSC,2.74955,44,Yes,Yes,0
2060,Male,2004,BUS,3.031,83,Yes,No,1
2061,Male,2005,ARTS,2.7279,54,Yes,Yes,0
2062,Male,2005,HSCI,3.00935,65,Yes,Yes,0
2063,Male,2006,ARTS,3.05265,66,Yes,No,0
2064,Male,2005,BUS,2.598,99,Yes,No,0
2065,Male,2003,APSC,2.598,79,Yes,No,0
2066,Male,2005,EDUC,2.9011,53,Yes,Yes,0
2067,Male,2006,HSCI,2.7712,92,Yes,Yes,0
2068,Male,2007,ARTS,2.87945,107,Yes,Yes,0
2069,Male,2005,EDUC,2.66295,99,Yes,No,0
2070,Female,2001,APSC,2.5547,62,Yes,No,1
2071,Male,2005,FCAT,2.44645,53,Yes,No,0
2072,Male,2006,ARTS,2.92275,107,Yes,No,0
2073,Male,2004,FCAT,2.881615,102,Yes,No,0
2074,Male,2005,BUS,2.8145,51,Yes,Yes,0
2075,Male,2006,SCI,2.92275,53,Yes,Yes,0
2076,Male,2005,SCI,2.87945,66,Yes,Yes,0
2077,Male,2005,SCI,2.66295,36,Yes,No,0
2078,Male,2006,ARTS,3.13925,107,Yes,No,0
2079,Male,2006,ARTS,3.1609,11,Yes,No,0
2080,Male,2005,ARTS,3.1176,58,Yes,Yes,0
2081,Male,2005,ARTS,3.1176,19,Yes,Yes,0
2082,Male,2005,ARTS,2.83615,86,Yes,No,0
2083,Male,2003,ARTS,3.05265,85,Yes,No,0
2084,Male,2006,EDUC,2.9877,31,Yes,No,0
2085,Male,2005,EDUC,2.74955,70,Yes,Yes,0
2086,Male,2006,EDUC,2.6846,85,Yes,No,1
2087,Male,1994,SCI,3.031,43,No,No,1
2088,Male,2006,ENV,3.39905,65,Yes,No,1
2089,Male,2004,ARTS,2.79285,77,Yes,Yes,0
2090,Male,1999,FCAT,2.881615,54,Yes,No,1
2091,Male,2006,ARTS,3.0743,15,Yes,No,0
2092,Male,2003,BUS,2.87945,87,Yes,No,0
2093,Male,2006,ARTS,3.3774,70,Yes,No,0
2094,Male,2006,ARTS,3.26915,67,Yes,No,0
2095,Male,1995,EDUC,2.92275,51,Yes,No,1
2096,Male,2004,ENV,3.031,36,Yes,No,0
2097,Male,1998,ARTS,3.031,45,Yes,No,1
2098,Male,2003,SCI,2.165,40,Yes,No,0
2099,Male,2005,ARTS,2.7279,4,Yes,Yes,0
2100,Male,2005,HSCI,2.66295,65,Yes,No,1
2101,Male,2003,EDUC,2.881615,4,Yes,No,0
2102,Male,2004,SCI,2.96605,62,No,No,0
2103,Male,2006,ARTS,2.9877,2,Yes,Yes,0
2104,Male,2004,EDUC,2.7712,105,Yes,No,1
2105,Male,2004,SCI,2.9444,7,Yes,Yes,0
